timestamp_unix,timestamp_iso,participant_full_id,accelerometers_std_g,missing_value_reason
1709469120000,2024-03-03T12:32:00Z,899-1-1-05,,device_not_recording
1709469180000,2024-03-03T12:33:00Z,899-1-1-05,,device_not_recording
1709469240000,2024-03-03T12:34:00Z,899-1-1-05,,device_not_recording
1709469300000,2024-03-03T12:35:00Z,899-1-1-05,,device_not_recording
1709469360000,2024-03-03T12:36:00Z,899-1-1-05,,device_not_recording
1709469420000,2024-03-03T12:37:00Z,899-1-1-05,,device_not_recording
1709469480000,2024-03-03T12:38:00Z,899-1-1-05,,device_not_recording
1709469540000,2024-03-03T12:39:00Z,899-1-1-05,,device_not_recording
1709469600000,2024-03-03T12:40:00Z,899-1-1-05,,device_not_recording
1709469660000,2024-03-03T12:41:00Z,899-1-1-05,,device_not_recording
1709469720000,2024-03-03T12:42:00Z,899-1-1-05,,device_not_recording
1709469780000,2024-03-03T12:43:00Z,899-1-1-05,,device_not_recording
1709469840000,2024-03-03T12:44:00Z,899-1-1-05,,device_not_recording
1709469900000,2024-03-03T12:45:00Z,899-1-1-05,,device_not_recording
1709469960000,2024-03-03T12:46:00Z,899-1-1-05,,device_not_recording
1709470020000,2024-03-03T12:47:00Z,899-1-1-05,,device_not_recording
1709470080000,2024-03-03T12:48:00Z,899-1-1-05,,device_not_recording
1709470140000,2024-03-03T12:49:00Z,899-1-1-05,,device_not_recording
1709470200000,2024-03-03T12:50:00Z,899-1-1-05,,device_not_recording
1709470260000,2024-03-03T12:51:00Z,899-1-1-05,,device_not_recording
1709470320000,2024-03-03T12:52:00Z,899-1-1-05,,device_not_recording
1709470380000,2024-03-03T12:53:00Z,899-1-1-05,,device_not_recording
1709470440000,2024-03-03T12:54:00Z,899-1-1-05,,device_not_recording
1709470500000,2024-03-03T12:55:00Z,899-1-1-05,,device_not_recording
1709470560000,2024-03-03T12:56:00Z,899-1-1-05,,device_not_recording
1709470620000,2024-03-03T12:57:00Z,899-1-1-05,,device_not_recording
1709470680000,2024-03-03T12:58:00Z,899-1-1-05,,device_not_recording
1709470740000,2024-03-03T12:59:00Z,899-1-1-05,,device_not_recording
1709470800000,2024-03-03T13:00:00Z,899-1-1-05,,device_not_recording
1709470860000,2024-03-03T13:01:00Z,899-1-1-05,,device_not_recording
1709470920000,2024-03-03T13:02:00Z,899-1-1-05,,device_not_recording
1709470980000,2024-03-03T13:03:00Z,899-1-1-05,,device_not_recording
1709471040000,2024-03-03T13:04:00Z,899-1-1-05,,device_not_recording
1709471100000,2024-03-03T13:05:00Z,899-1-1-05,,device_not_recording
1709471160000,2024-03-03T13:06:00Z,899-1-1-05,,device_not_recording
1709471220000,2024-03-03T13:07:00Z,899-1-1-05,,device_not_recording
1709471280000,2024-03-03T13:08:00Z,899-1-1-05,,device_not_recording
1709471340000,2024-03-03T13:09:00Z,899-1-1-05,,device_not_recording
1709471400000,2024-03-03T13:10:00Z,899-1-1-05,,device_not_recording
1709471460000,2024-03-03T13:11:00Z,899-1-1-05,,device_not_recording
1709471520000,2024-03-03T13:12:00Z,899-1-1-05,,device_not_recording
1709471580000,2024-03-03T13:13:00Z,899-1-1-05,,device_not_recording
1709471640000,2024-03-03T13:14:00Z,899-1-1-05,,device_not_recording
1709471700000,2024-03-03T13:15:00Z,899-1-1-05,,device_not_recording
1709471760000,2024-03-03T13:16:00Z,899-1-1-05,,device_not_recording
1709471820000,2024-03-03T13:17:00Z,899-1-1-05,,device_not_recording
1709471880000,2024-03-03T13:18:00Z,899-1-1-05,,device_not_recording
1709471940000,2024-03-03T13:19:00Z,899-1-1-05,,device_not_recording
1709472000000,2024-03-03T13:20:00Z,899-1-1-05,,device_not_recording
1709472060000,2024-03-03T13:21:00Z,899-1-1-05,,device_not_recording
1709472120000,2024-03-03T13:22:00Z,899-1-1-05,,device_not_recording
1709472180000,2024-03-03T13:23:00Z,899-1-1-05,,device_not_recording
1709472240000,2024-03-03T13:24:00Z,899-1-1-05,,device_not_recording
1709472300000,2024-03-03T13:25:00Z,899-1-1-05,,device_not_recording
1709472360000,2024-03-03T13:26:00Z,899-1-1-05,,device_not_recording
1709472420000,2024-03-03T13:27:00Z,899-1-1-05,,device_not_recording
1709472480000,2024-03-03T13:28:00Z,899-1-1-05,,device_not_recording
1709472540000,2024-03-03T13:29:00Z,899-1-1-05,,device_not_recording
1709472600000,2024-03-03T13:30:00Z,899-1-1-05,,device_not_recording
1709472660000,2024-03-03T13:31:00Z,899-1-1-05,,device_not_recording
1709472720000,2024-03-03T13:32:00Z,899-1-1-05,,device_not_recording
1709472780000,2024-03-03T13:33:00Z,899-1-1-05,,device_not_recording
1709472840000,2024-03-03T13:34:00Z,899-1-1-05,,device_not_recording
1709472900000,2024-03-03T13:35:00Z,899-1-1-05,,device_not_recording
1709472960000,2024-03-03T13:36:00Z,899-1-1-05,,device_not_recording
1709473020000,2024-03-03T13:37:00Z,899-1-1-05,,device_not_recording
1709473080000,2024-03-03T13:38:00Z,899-1-1-05,,device_not_recording
1709473140000,2024-03-03T13:39:00Z,899-1-1-05,,device_not_recording
1709473200000,2024-03-03T13:40:00Z,899-1-1-05,,device_not_recording
1709473260000,2024-03-03T13:41:00Z,899-1-1-05,,device_not_recording
1709473320000,2024-03-03T13:42:00Z,899-1-1-05,,device_not_recording
1709473380000,2024-03-03T13:43:00Z,899-1-1-05,,device_not_recording
1709473440000,2024-03-03T13:44:00Z,899-1-1-05,,device_not_recording
1709473500000,2024-03-03T13:45:00Z,899-1-1-05,,device_not_recording
1709473560000,2024-03-03T13:46:00Z,899-1-1-05,,device_not_recording
1709473620000,2024-03-03T13:47:00Z,899-1-1-05,,device_not_recording
1709473680000,2024-03-03T13:48:00Z,899-1-1-05,,device_not_recording
1709473740000,2024-03-03T13:49:00Z,899-1-1-05,,device_not_recording
1709473800000,2024-03-03T13:50:00Z,899-1-1-05,,device_not_recording
1709473860000,2024-03-03T13:51:00Z,899-1-1-05,,device_not_recording
1709473920000,2024-03-03T13:52:00Z,899-1-1-05,,device_not_recording
1709473980000,2024-03-03T13:53:00Z,899-1-1-05,,device_not_recording
1709474040000,2024-03-03T13:54:00Z,899-1-1-05,,device_not_recording
1709474100000,2024-03-03T13:55:00Z,899-1-1-05,,device_not_recording
1709474160000,2024-03-03T13:56:00Z,899-1-1-05,,device_not_recording
1709474220000,2024-03-03T13:57:00Z,899-1-1-05,,device_not_recording
1709474280000,2024-03-03T13:58:00Z,899-1-1-05,,device_not_recording
1709474340000,2024-03-03T13:59:00Z,899-1-1-05,,device_not_recording
1709474400000,2024-03-03T14:00:00Z,899-1-1-05,,device_not_recording
1709474460000,2024-03-03T14:01:00Z,899-1-1-05,,device_not_recording
1709474520000,2024-03-03T14:02:00Z,899-1-1-05,,device_not_recording
1709474580000,2024-03-03T14:03:00Z,899-1-1-05,,device_not_recording
1709474640000,2024-03-03T14:04:00Z,899-1-1-05,,device_not_recording
1709474700000,2024-03-03T14:05:00Z,899-1-1-05,,device_not_recording
1709474760000,2024-03-03T14:06:00Z,899-1-1-05,,device_not_recording
1709474820000,2024-03-03T14:07:00Z,899-1-1-05,,device_not_recording
1709474880000,2024-03-03T14:08:00Z,899-1-1-05,,device_not_recording
1709474940000,2024-03-03T14:09:00Z,899-1-1-05,,device_not_recording
1709475000000,2024-03-03T14:10:00Z,899-1-1-05,,device_not_recording
1709475060000,2024-03-03T14:11:00Z,899-1-1-05,,device_not_recording
1709475120000,2024-03-03T14:12:00Z,899-1-1-05,,device_not_recording
1709475180000,2024-03-03T14:13:00Z,899-1-1-05,,device_not_recording
1709475240000,2024-03-03T14:14:00Z,899-1-1-05,,device_not_recording
1709475300000,2024-03-03T14:15:00Z,899-1-1-05,,device_not_recording
1709475360000,2024-03-03T14:16:00Z,899-1-1-05,,device_not_recording
1709475420000,2024-03-03T14:17:00Z,899-1-1-05,,device_not_recording
1709475480000,2024-03-03T14:18:00Z,899-1-1-05,,device_not_recording
1709475540000,2024-03-03T14:19:00Z,899-1-1-05,,device_not_recording
1709475600000,2024-03-03T14:20:00Z,899-1-1-05,,device_not_recording
1709475660000,2024-03-03T14:21:00Z,899-1-1-05,,device_not_recording
1709475720000,2024-03-03T14:22:00Z,899-1-1-05,,device_not_recording
1709475780000,2024-03-03T14:23:00Z,899-1-1-05,,device_not_recording
1709475840000,2024-03-03T14:24:00Z,899-1-1-05,,device_not_recording
1709475900000,2024-03-03T14:25:00Z,899-1-1-05,,device_not_recording
1709475960000,2024-03-03T14:26:00Z,899-1-1-05,,device_not_recording
1709476020000,2024-03-03T14:27:00Z,899-1-1-05,,device_not_recording
1709476080000,2024-03-03T14:28:00Z,899-1-1-05,,device_not_recording
1709476140000,2024-03-03T14:29:00Z,899-1-1-05,,device_not_recording
1709476200000,2024-03-03T14:30:00Z,899-1-1-05,,device_not_recording
1709476260000,2024-03-03T14:31:00Z,899-1-1-05,,device_not_recording
1709476320000,2024-03-03T14:32:00Z,899-1-1-05,,device_not_recording
1709476380000,2024-03-03T14:33:00Z,899-1-1-05,,device_not_recording
1709476440000,2024-03-03T14:34:00Z,899-1-1-05,,device_not_recording
1709476500000,2024-03-03T14:35:00Z,899-1-1-05,,device_not_recording
1709476560000,2024-03-03T14:36:00Z,899-1-1-05,,device_not_recording
1709476620000,2024-03-03T14:37:00Z,899-1-1-05,,device_not_recording
1709476680000,2024-03-03T14:38:00Z,899-1-1-05,,device_not_recording
1709476740000,2024-03-03T14:39:00Z,899-1-1-05,,device_not_recording
1709476800000,2024-03-03T14:40:00Z,899-1-1-05,,device_not_recording
1709476860000,2024-03-03T14:41:00Z,899-1-1-05,,device_not_recording
1709476920000,2024-03-03T14:42:00Z,899-1-1-05,,device_not_recording
1709476980000,2024-03-03T14:43:00Z,899-1-1-05,,device_not_recording
1709477040000,2024-03-03T14:44:00Z,899-1-1-05,,device_not_recording
1709477100000,2024-03-03T14:45:00Z,899-1-1-05,,device_not_recording
1709477160000,2024-03-03T14:46:00Z,899-1-1-05,,device_not_recording
1709477220000,2024-03-03T14:47:00Z,899-1-1-05,,device_not_recording
1709477280000,2024-03-03T14:48:00Z,899-1-1-05,,device_not_recording
1709477340000,2024-03-03T14:49:00Z,899-1-1-05,,device_not_recording
1709477400000,2024-03-03T14:50:00Z,899-1-1-05,,device_not_recording
1709477460000,2024-03-03T14:51:00Z,899-1-1-05,,device_not_recording
1709477520000,2024-03-03T14:52:00Z,899-1-1-05,,device_not_recording
1709477580000,2024-03-03T14:53:00Z,899-1-1-05,,device_not_recording
1709477640000,2024-03-03T14:54:00Z,899-1-1-05,,device_not_recording
1709477700000,2024-03-03T14:55:00Z,899-1-1-05,,device_not_recording
1709477760000,2024-03-03T14:56:00Z,899-1-1-05,,device_not_recording
1709477820000,2024-03-03T14:57:00Z,899-1-1-05,,device_not_recording
1709477880000,2024-03-03T14:58:00Z,899-1-1-05,,device_not_recording
1709477940000,2024-03-03T14:59:00Z,899-1-1-05,,device_not_recording
1709478000000,2024-03-03T15:00:00Z,899-1-1-05,,device_not_recording
1709478060000,2024-03-03T15:01:00Z,899-1-1-05,,device_not_recording
1709478120000,2024-03-03T15:02:00Z,899-1-1-05,,device_not_recording
1709478180000,2024-03-03T15:03:00Z,899-1-1-05,,device_not_recording
1709478240000,2024-03-03T15:04:00Z,899-1-1-05,,device_not_recording
1709478300000,2024-03-03T15:05:00Z,899-1-1-05,,device_not_recording
1709478360000,2024-03-03T15:06:00Z,899-1-1-05,,device_not_recording
1709478420000,2024-03-03T15:07:00Z,899-1-1-05,,device_not_recording
1709478480000,2024-03-03T15:08:00Z,899-1-1-05,,device_not_recording
1709478540000,2024-03-03T15:09:00Z,899-1-1-05,,device_not_recording
1709478600000,2024-03-03T15:10:00Z,899-1-1-05,,device_not_recording
1709478660000,2024-03-03T15:11:00Z,899-1-1-05,,device_not_recording
1709478720000,2024-03-03T15:12:00Z,899-1-1-05,,device_not_recording
1709478780000,2024-03-03T15:13:00Z,899-1-1-05,,device_not_recording
1709478840000,2024-03-03T15:14:00Z,899-1-1-05,,device_not_recording
1709478900000,2024-03-03T15:15:00Z,899-1-1-05,,device_not_recording
1709478960000,2024-03-03T15:16:00Z,899-1-1-05,,device_not_recording
1709479020000,2024-03-03T15:17:00Z,899-1-1-05,,device_not_recording
1709479080000,2024-03-03T15:18:00Z,899-1-1-05,,device_not_recording
1709479140000,2024-03-03T15:19:00Z,899-1-1-05,,device_not_recording
1709479200000,2024-03-03T15:20:00Z,899-1-1-05,,device_not_recording
1709479260000,2024-03-03T15:21:00Z,899-1-1-05,,device_not_recording
1709479320000,2024-03-03T15:22:00Z,899-1-1-05,,device_not_recording
1709479380000,2024-03-03T15:23:00Z,899-1-1-05,,device_not_recording
1709479440000,2024-03-03T15:24:00Z,899-1-1-05,,device_not_recording
1709479500000,2024-03-03T15:25:00Z,899-1-1-05,,device_not_recording
1709479560000,2024-03-03T15:26:00Z,899-1-1-05,,device_not_recording
1709479620000,2024-03-03T15:27:00Z,899-1-1-05,,device_not_recording
1709479680000,2024-03-03T15:28:00Z,899-1-1-05,,device_not_recording
1709479740000,2024-03-03T15:29:00Z,899-1-1-05,,device_not_recording
1709479800000,2024-03-03T15:30:00Z,899-1-1-05,,device_not_recording
1709479860000,2024-03-03T15:31:00Z,899-1-1-05,,device_not_recording
1709479920000,2024-03-03T15:32:00Z,899-1-1-05,,device_not_recording
1709479980000,2024-03-03T15:33:00Z,899-1-1-05,,device_not_recording
1709480040000,2024-03-03T15:34:00Z,899-1-1-05,,device_not_recording
1709480100000,2024-03-03T15:35:00Z,899-1-1-05,,device_not_recording
1709480160000,2024-03-03T15:36:00Z,899-1-1-05,,device_not_recording
1709480220000,2024-03-03T15:37:00Z,899-1-1-05,,device_not_recording
1709480280000,2024-03-03T15:38:00Z,899-1-1-05,,device_not_recording
1709480340000,2024-03-03T15:39:00Z,899-1-1-05,,device_not_recording
1709480400000,2024-03-03T15:40:00Z,899-1-1-05,,device_not_recording
1709480460000,2024-03-03T15:41:00Z,899-1-1-05,,device_not_recording
1709480520000,2024-03-03T15:42:00Z,899-1-1-05,,device_not_recording
1709480580000,2024-03-03T15:43:00Z,899-1-1-05,,device_not_recording
1709480640000,2024-03-03T15:44:00Z,899-1-1-05,,device_not_recording
1709480700000,2024-03-03T15:45:00Z,899-1-1-05,,device_not_recording
1709480760000,2024-03-03T15:46:00Z,899-1-1-05,,device_not_recording
1709480820000,2024-03-03T15:47:00Z,899-1-1-05,,device_not_recording
1709480880000,2024-03-03T15:48:00Z,899-1-1-05,,device_not_recording
1709480940000,2024-03-03T15:49:00Z,899-1-1-05,0.576,
1709481000000,2024-03-03T15:50:00Z,899-1-1-05,,device_not_worn_correctly
1709481060000,2024-03-03T15:51:00Z,899-1-1-05,,device_not_worn_correctly
1709481120000,2024-03-03T15:52:00Z,899-1-1-05,,device_not_worn_correctly
1709481180000,2024-03-03T15:53:00Z,899-1-1-05,,device_not_worn_correctly
1709481240000,2024-03-03T15:54:00Z,899-1-1-05,,device_not_worn_correctly
1709481300000,2024-03-03T15:55:00Z,899-1-1-05,,device_not_worn_correctly
1709481360000,2024-03-03T15:56:00Z,899-1-1-05,,device_not_worn_correctly
1709481420000,2024-03-03T15:57:00Z,899-1-1-05,,device_not_worn_correctly
1709481480000,2024-03-03T15:58:00Z,899-1-1-05,,device_not_worn_correctly
1709481540000,2024-03-03T15:59:00Z,899-1-1-05,,device_not_worn_correctly
1709481600000,2024-03-03T16:00:00Z,899-1-1-05,0.026,
1709481660000,2024-03-03T16:01:00Z,899-1-1-05,0.013,
1709481720000,2024-03-03T16:02:00Z,899-1-1-05,0.001,
1709481780000,2024-03-03T16:03:00Z,899-1-1-05,0.012,
1709481840000,2024-03-03T16:04:00Z,899-1-1-05,0.016,
1709481900000,2024-03-03T16:05:00Z,899-1-1-05,0.027,
1709481960000,2024-03-03T16:06:00Z,899-1-1-05,0.001,
1709482020000,2024-03-03T16:07:00Z,899-1-1-05,0.001,
1709482080000,2024-03-03T16:08:00Z,899-1-1-05,0.001,
1709482140000,2024-03-03T16:09:00Z,899-1-1-05,0.015,
1709482200000,2024-03-03T16:10:00Z,899-1-1-05,0.034,
1709482260000,2024-03-03T16:11:00Z,899-1-1-05,0.004,
1709482320000,2024-03-03T16:12:00Z,899-1-1-05,0.009,
1709482380000,2024-03-03T16:13:00Z,899-1-1-05,,device_not_recording
1709482440000,2024-03-03T16:14:00Z,899-1-1-05,,device_not_recording
1709482500000,2024-03-03T16:15:00Z,899-1-1-05,,device_not_recording
1709482560000,2024-03-03T16:16:00Z,899-1-1-05,,device_not_recording
1709482620000,2024-03-03T16:17:00Z,899-1-1-05,,device_not_recording
1709482680000,2024-03-03T16:18:00Z,899-1-1-05,,device_not_recording
1709482740000,2024-03-03T16:19:00Z,899-1-1-05,,device_not_recording
1709482800000,2024-03-03T16:20:00Z,899-1-1-05,,device_not_recording
1709482860000,2024-03-03T16:21:00Z,899-1-1-05,,device_not_recording
1709482920000,2024-03-03T16:22:00Z,899-1-1-05,,device_not_recording
1709482980000,2024-03-03T16:23:00Z,899-1-1-05,,device_not_recording
1709483040000,2024-03-03T16:24:00Z,899-1-1-05,,device_not_recording
1709483100000,2024-03-03T16:25:00Z,899-1-1-05,,device_not_recording
1709483160000,2024-03-03T16:26:00Z,899-1-1-05,,device_not_recording
1709483220000,2024-03-03T16:27:00Z,899-1-1-05,,device_not_recording
1709483280000,2024-03-03T16:28:00Z,899-1-1-05,,device_not_recording
1709483340000,2024-03-03T16:29:00Z,899-1-1-05,,device_not_recording
1709483400000,2024-03-03T16:30:00Z,899-1-1-05,,device_not_recording
1709483460000,2024-03-03T16:31:00Z,899-1-1-05,,device_not_recording
1709483520000,2024-03-03T16:32:00Z,899-1-1-05,,device_not_recording
1709483580000,2024-03-03T16:33:00Z,899-1-1-05,,device_not_recording
1709483640000,2024-03-03T16:34:00Z,899-1-1-05,,device_not_recording
1709483700000,2024-03-03T16:35:00Z,899-1-1-05,,device_not_recording
1709483760000,2024-03-03T16:36:00Z,899-1-1-05,,device_not_recording
1709483820000,2024-03-03T16:37:00Z,899-1-1-05,,device_not_recording
1709483880000,2024-03-03T16:38:00Z,899-1-1-05,,device_not_recording
1709483940000,2024-03-03T16:39:00Z,899-1-1-05,,device_not_recording
1709484000000,2024-03-03T16:40:00Z,899-1-1-05,,device_not_recording
1709484060000,2024-03-03T16:41:00Z,899-1-1-05,,device_not_recording
1709484120000,2024-03-03T16:42:00Z,899-1-1-05,,device_not_recording
1709484180000,2024-03-03T16:43:00Z,899-1-1-05,,device_not_recording
1709484240000,2024-03-03T16:44:00Z,899-1-1-05,,device_not_recording
1709484300000,2024-03-03T16:45:00Z,899-1-1-05,,device_not_recording
1709484360000,2024-03-03T16:46:00Z,899-1-1-05,,device_not_recording
1709484420000,2024-03-03T16:47:00Z,899-1-1-05,,device_not_recording
1709484480000,2024-03-03T16:48:00Z,899-1-1-05,,device_not_recording
1709484540000,2024-03-03T16:49:00Z,899-1-1-05,,device_not_recording
1709484600000,2024-03-03T16:50:00Z,899-1-1-05,,device_not_recording
1709484660000,2024-03-03T16:51:00Z,899-1-1-05,,device_not_recording
1709484720000,2024-03-03T16:52:00Z,899-1-1-05,,device_not_recording
1709484780000,2024-03-03T16:53:00Z,899-1-1-05,,device_not_recording
1709484840000,2024-03-03T16:54:00Z,899-1-1-05,,device_not_recording
1709484900000,2024-03-03T16:55:00Z,899-1-1-05,,device_not_recording
1709484960000,2024-03-03T16:56:00Z,899-1-1-05,,device_not_recording
1709485020000,2024-03-03T16:57:00Z,899-1-1-05,,device_not_recording
1709485080000,2024-03-03T16:58:00Z,899-1-1-05,,device_not_recording
1709485140000,2024-03-03T16:59:00Z,899-1-1-05,,device_not_recording
1709485200000,2024-03-03T17:00:00Z,899-1-1-05,,device_not_recording
1709485260000,2024-03-03T17:01:00Z,899-1-1-05,,device_not_recording
1709485320000,2024-03-03T17:02:00Z,899-1-1-05,,device_not_recording
1709485380000,2024-03-03T17:03:00Z,899-1-1-05,,device_not_recording
1709485440000,2024-03-03T17:04:00Z,899-1-1-05,,device_not_recording
1709485500000,2024-03-03T17:05:00Z,899-1-1-05,,device_not_recording
1709485560000,2024-03-03T17:06:00Z,899-1-1-05,,device_not_recording
1709485620000,2024-03-03T17:07:00Z,899-1-1-05,,device_not_recording
1709485680000,2024-03-03T17:08:00Z,899-1-1-05,,device_not_recording
1709485740000,2024-03-03T17:09:00Z,899-1-1-05,,device_not_recording
1709485800000,2024-03-03T17:10:00Z,899-1-1-05,,device_not_recording
1709485860000,2024-03-03T17:11:00Z,899-1-1-05,,device_not_recording
1709485920000,2024-03-03T17:12:00Z,899-1-1-05,,device_not_recording
1709485980000,2024-03-03T17:13:00Z,899-1-1-05,,device_not_recording
1709486040000,2024-03-03T17:14:00Z,899-1-1-05,,device_not_recording
1709486100000,2024-03-03T17:15:00Z,899-1-1-05,,device_not_recording
1709486160000,2024-03-03T17:16:00Z,899-1-1-05,,device_not_recording
1709486220000,2024-03-03T17:17:00Z,899-1-1-05,,device_not_recording
1709486280000,2024-03-03T17:18:00Z,899-1-1-05,,device_not_recording
1709486340000,2024-03-03T17:19:00Z,899-1-1-05,,device_not_recording
1709486400000,2024-03-03T17:20:00Z,899-1-1-05,,device_not_recording
1709486460000,2024-03-03T17:21:00Z,899-1-1-05,,device_not_recording
1709486520000,2024-03-03T17:22:00Z,899-1-1-05,,device_not_recording
1709486580000,2024-03-03T17:23:00Z,899-1-1-05,,device_not_recording
1709486640000,2024-03-03T17:24:00Z,899-1-1-05,,device_not_recording
1709486700000,2024-03-03T17:25:00Z,899-1-1-05,,device_not_recording
1709486760000,2024-03-03T17:26:00Z,899-1-1-05,,device_not_recording
1709486820000,2024-03-03T17:27:00Z,899-1-1-05,,device_not_recording
1709486880000,2024-03-03T17:28:00Z,899-1-1-05,,device_not_recording
1709486940000,2024-03-03T17:29:00Z,899-1-1-05,,device_not_recording
1709487000000,2024-03-03T17:30:00Z,899-1-1-05,,device_not_recording
1709487060000,2024-03-03T17:31:00Z,899-1-1-05,,device_not_recording
1709487120000,2024-03-03T17:32:00Z,899-1-1-05,,device_not_recording
1709487180000,2024-03-03T17:33:00Z,899-1-1-05,,device_not_recording
1709487240000,2024-03-03T17:34:00Z,899-1-1-05,,device_not_recording
1709487300000,2024-03-03T17:35:00Z,899-1-1-05,,device_not_recording
1709487360000,2024-03-03T17:36:00Z,899-1-1-05,,device_not_recording
1709487420000,2024-03-03T17:37:00Z,899-1-1-05,,device_not_recording
1709487480000,2024-03-03T17:38:00Z,899-1-1-05,,device_not_recording
1709487540000,2024-03-03T17:39:00Z,899-1-1-05,,device_not_recording
1709487600000,2024-03-03T17:40:00Z,899-1-1-05,,device_not_recording
1709487660000,2024-03-03T17:41:00Z,899-1-1-05,,device_not_recording
1709487720000,2024-03-03T17:42:00Z,899-1-1-05,,device_not_recording
1709487780000,2024-03-03T17:43:00Z,899-1-1-05,,device_not_recording
1709487840000,2024-03-03T17:44:00Z,899-1-1-05,,device_not_recording
1709487900000,2024-03-03T17:45:00Z,899-1-1-05,,device_not_recording
1709487960000,2024-03-03T17:46:00Z,899-1-1-05,,device_not_recording
1709488020000,2024-03-03T17:47:00Z,899-1-1-05,,device_not_recording
1709488080000,2024-03-03T17:48:00Z,899-1-1-05,,device_not_recording
1709488140000,2024-03-03T17:49:00Z,899-1-1-05,,device_not_recording
1709488200000,2024-03-03T17:50:00Z,899-1-1-05,,device_not_recording
1709488260000,2024-03-03T17:51:00Z,899-1-1-05,,device_not_recording
1709488320000,2024-03-03T17:52:00Z,899-1-1-05,,device_not_recording
1709488380000,2024-03-03T17:53:00Z,899-1-1-05,,device_not_recording
1709488440000,2024-03-03T17:54:00Z,899-1-1-05,,device_not_recording
1709488500000,2024-03-03T17:55:00Z,899-1-1-05,,device_not_recording
1709488560000,2024-03-03T17:56:00Z,899-1-1-05,,device_not_recording
1709488620000,2024-03-03T17:57:00Z,899-1-1-05,,device_not_recording
1709488680000,2024-03-03T17:58:00Z,899-1-1-05,,device_not_recording
1709488740000,2024-03-03T17:59:00Z,899-1-1-05,,device_not_recording
1709488800000,2024-03-03T18:00:00Z,899-1-1-05,,device_not_recording
1709488860000,2024-03-03T18:01:00Z,899-1-1-05,,device_not_recording
1709488920000,2024-03-03T18:02:00Z,899-1-1-05,,device_not_recording
1709488980000,2024-03-03T18:03:00Z,899-1-1-05,,device_not_recording
1709489040000,2024-03-03T18:04:00Z,899-1-1-05,,device_not_recording
1709489100000,2024-03-03T18:05:00Z,899-1-1-05,,device_not_recording
1709489160000,2024-03-03T18:06:00Z,899-1-1-05,,device_not_recording
1709489220000,2024-03-03T18:07:00Z,899-1-1-05,,device_not_recording
1709489280000,2024-03-03T18:08:00Z,899-1-1-05,,device_not_recording
1709489340000,2024-03-03T18:09:00Z,899-1-1-05,,device_not_recording
1709489400000,2024-03-03T18:10:00Z,899-1-1-05,,device_not_recording
1709489460000,2024-03-03T18:11:00Z,899-1-1-05,,device_not_recording
1709489520000,2024-03-03T18:12:00Z,899-1-1-05,,device_not_recording
1709489580000,2024-03-03T18:13:00Z,899-1-1-05,,device_not_recording
1709489640000,2024-03-03T18:14:00Z,899-1-1-05,,device_not_recording
1709489700000,2024-03-03T18:15:00Z,899-1-1-05,,device_not_recording
1709489760000,2024-03-03T18:16:00Z,899-1-1-05,,device_not_recording
1709489820000,2024-03-03T18:17:00Z,899-1-1-05,,device_not_recording
1709489880000,2024-03-03T18:18:00Z,899-1-1-05,,device_not_recording
1709489940000,2024-03-03T18:19:00Z,899-1-1-05,,device_not_recording
1709490000000,2024-03-03T18:20:00Z,899-1-1-05,,device_not_recording
1709490060000,2024-03-03T18:21:00Z,899-1-1-05,,device_not_recording
1709490120000,2024-03-03T18:22:00Z,899-1-1-05,,device_not_recording
1709490180000,2024-03-03T18:23:00Z,899-1-1-05,,device_not_recording
1709490240000,2024-03-03T18:24:00Z,899-1-1-05,,device_not_recording
1709490300000,2024-03-03T18:25:00Z,899-1-1-05,,device_not_recording
1709490360000,2024-03-03T18:26:00Z,899-1-1-05,,device_not_recording
1709490420000,2024-03-03T18:27:00Z,899-1-1-05,,device_not_recording
1709490480000,2024-03-03T18:28:00Z,899-1-1-05,,device_not_recording
1709490540000,2024-03-03T18:29:00Z,899-1-1-05,,device_not_recording
1709490600000,2024-03-03T18:30:00Z,899-1-1-05,,device_not_recording
1709490660000,2024-03-03T18:31:00Z,899-1-1-05,,device_not_recording
1709490720000,2024-03-03T18:32:00Z,899-1-1-05,,device_not_recording
1709490780000,2024-03-03T18:33:00Z,899-1-1-05,,device_not_recording
1709490840000,2024-03-03T18:34:00Z,899-1-1-05,,device_not_recording
1709490900000,2024-03-03T18:35:00Z,899-1-1-05,,device_not_recording
1709490960000,2024-03-03T18:36:00Z,899-1-1-05,,device_not_recording
1709491020000,2024-03-03T18:37:00Z,899-1-1-05,,device_not_recording
1709491080000,2024-03-03T18:38:00Z,899-1-1-05,,device_not_recording
1709491140000,2024-03-03T18:39:00Z,899-1-1-05,,device_not_recording
1709491200000,2024-03-03T18:40:00Z,899-1-1-05,,device_not_recording
1709491260000,2024-03-03T18:41:00Z,899-1-1-05,,device_not_recording
1709491320000,2024-03-03T18:42:00Z,899-1-1-05,,device_not_recording
1709491380000,2024-03-03T18:43:00Z,899-1-1-05,,device_not_recording
1709491440000,2024-03-03T18:44:00Z,899-1-1-05,,device_not_recording
1709491500000,2024-03-03T18:45:00Z,899-1-1-05,,device_not_recording
1709491560000,2024-03-03T18:46:00Z,899-1-1-05,,device_not_recording
1709491620000,2024-03-03T18:47:00Z,899-1-1-05,,device_not_recording
1709491680000,2024-03-03T18:48:00Z,899-1-1-05,,device_not_recording
