timestamp_unix,timestamp_iso,participant_full_id,activity_intensity,missing_value_reason
1709187360000,2024-02-29T06:16:00Z,899-1-1-01,,device_not_recording
1709187420000,2024-02-29T06:17:00Z,899-1-1-01,,device_not_recording
1709187480000,2024-02-29T06:18:00Z,899-1-1-01,,device_not_recording
1709187540000,2024-02-29T06:19:00Z,899-1-1-01,,device_not_recording
1709187600000,2024-02-29T06:20:00Z,899-1-1-01,,device_not_recording
1709187660000,2024-02-29T06:21:00Z,899-1-1-01,,device_not_recording
1709187720000,2024-02-29T06:22:00Z,899-1-1-01,,device_not_recording
1709187780000,2024-02-29T06:23:00Z,899-1-1-01,,device_not_recording
1709187840000,2024-02-29T06:24:00Z,899-1-1-01,,device_not_recording
1709187900000,2024-02-29T06:25:00Z,899-1-1-01,,device_not_recording
1709187960000,2024-02-29T06:26:00Z,899-1-1-01,,device_not_recording
1709188020000,2024-02-29T06:27:00Z,899-1-1-01,,device_not_recording
1709188080000,2024-02-29T06:28:00Z,899-1-1-01,,device_not_recording
1709188140000,2024-02-29T06:29:00Z,899-1-1-01,,device_not_recording
1709188200000,2024-02-29T06:30:00Z,899-1-1-01,,device_not_recording
1709188260000,2024-02-29T06:31:00Z,899-1-1-01,,device_not_recording
1709188320000,2024-02-29T06:32:00Z,899-1-1-01,,device_not_recording
1709188380000,2024-02-29T06:33:00Z,899-1-1-01,,device_not_recording
1709188440000,2024-02-29T06:34:00Z,899-1-1-01,,device_not_recording
1709188500000,2024-02-29T06:35:00Z,899-1-1-01,,device_not_recording
1709188560000,2024-02-29T06:36:00Z,899-1-1-01,,device_not_recording
1709188620000,2024-02-29T06:37:00Z,899-1-1-01,,device_not_recording
1709188680000,2024-02-29T06:38:00Z,899-1-1-01,,device_not_recording
1709188740000,2024-02-29T06:39:00Z,899-1-1-01,,device_not_recording
1709188800000,2024-02-29T06:40:00Z,899-1-1-01,,device_not_recording
1709188860000,2024-02-29T06:41:00Z,899-1-1-01,,device_not_recording
1709188920000,2024-02-29T06:42:00Z,899-1-1-01,,device_not_recording
1709188980000,2024-02-29T06:43:00Z,899-1-1-01,,device_not_recording
1709189040000,2024-02-29T06:44:00Z,899-1-1-01,,device_not_recording
1709189100000,2024-02-29T06:45:00Z,899-1-1-01,,device_not_recording
1709189160000,2024-02-29T06:46:00Z,899-1-1-01,,device_not_recording
1709189220000,2024-02-29T06:47:00Z,899-1-1-01,,device_not_recording
1709189280000,2024-02-29T06:48:00Z,899-1-1-01,,device_not_recording
1709189340000,2024-02-29T06:49:00Z,899-1-1-01,,device_not_recording
1709189400000,2024-02-29T06:50:00Z,899-1-1-01,,device_not_recording
1709189460000,2024-02-29T06:51:00Z,899-1-1-01,,device_not_recording
1709189520000,2024-02-29T06:52:00Z,899-1-1-01,,device_not_recording
1709189580000,2024-02-29T06:53:00Z,899-1-1-01,,device_not_recording
1709189640000,2024-02-29T06:54:00Z,899-1-1-01,,device_not_recording
1709189700000,2024-02-29T06:55:00Z,899-1-1-01,,device_not_recording
1709189760000,2024-02-29T06:56:00Z,899-1-1-01,,device_not_recording
1709189820000,2024-02-29T06:57:00Z,899-1-1-01,,device_not_recording
1709189880000,2024-02-29T06:58:00Z,899-1-1-01,,device_not_recording
1709189940000,2024-02-29T06:59:00Z,899-1-1-01,,device_not_recording
1709190000000,2024-02-29T07:00:00Z,899-1-1-01,,device_not_recording
1709190060000,2024-02-29T07:01:00Z,899-1-1-01,,device_not_recording
1709190120000,2024-02-29T07:02:00Z,899-1-1-01,,device_not_recording
1709190180000,2024-02-29T07:03:00Z,899-1-1-01,,device_not_recording
1709190240000,2024-02-29T07:04:00Z,899-1-1-01,,device_not_recording
1709190300000,2024-02-29T07:05:00Z,899-1-1-01,,device_not_recording
1709190360000,2024-02-29T07:06:00Z,899-1-1-01,,device_not_recording
1709190420000,2024-02-29T07:07:00Z,899-1-1-01,,device_not_recording
1709190480000,2024-02-29T07:08:00Z,899-1-1-01,,device_not_recording
1709190540000,2024-02-29T07:09:00Z,899-1-1-01,,device_not_recording
1709190600000,2024-02-29T07:10:00Z,899-1-1-01,,device_not_recording
1709190660000,2024-02-29T07:11:00Z,899-1-1-01,,device_not_recording
1709190720000,2024-02-29T07:12:00Z,899-1-1-01,,device_not_recording
1709190780000,2024-02-29T07:13:00Z,899-1-1-01,,device_not_recording
1709190840000,2024-02-29T07:14:00Z,899-1-1-01,,device_not_recording
1709190900000,2024-02-29T07:15:00Z,899-1-1-01,,device_not_recording
1709190960000,2024-02-29T07:16:00Z,899-1-1-01,,device_not_recording
1709191020000,2024-02-29T07:17:00Z,899-1-1-01,,device_not_recording
1709191080000,2024-02-29T07:18:00Z,899-1-1-01,,device_not_recording
1709191140000,2024-02-29T07:19:00Z,899-1-1-01,,device_not_recording
1709191200000,2024-02-29T07:20:00Z,899-1-1-01,,device_not_recording
1709191260000,2024-02-29T07:21:00Z,899-1-1-01,,device_not_recording
1709191320000,2024-02-29T07:22:00Z,899-1-1-01,,device_not_recording
1709191380000,2024-02-29T07:23:00Z,899-1-1-01,,device_not_recording
1709191440000,2024-02-29T07:24:00Z,899-1-1-01,,device_not_recording
1709191500000,2024-02-29T07:25:00Z,899-1-1-01,,device_not_recording
1709191560000,2024-02-29T07:26:00Z,899-1-1-01,,device_not_recording
1709191620000,2024-02-29T07:27:00Z,899-1-1-01,,device_not_recording
1709191680000,2024-02-29T07:28:00Z,899-1-1-01,,device_not_recording
1709191740000,2024-02-29T07:29:00Z,899-1-1-01,,device_not_recording
1709191800000,2024-02-29T07:30:00Z,899-1-1-01,,device_not_recording
1709191860000,2024-02-29T07:31:00Z,899-1-1-01,,device_not_recording
1709191920000,2024-02-29T07:32:00Z,899-1-1-01,,device_not_recording
1709191980000,2024-02-29T07:33:00Z,899-1-1-01,,device_not_recording
1709192040000,2024-02-29T07:34:00Z,899-1-1-01,,device_not_recording
1709192100000,2024-02-29T07:35:00Z,899-1-1-01,,device_not_recording
1709192160000,2024-02-29T07:36:00Z,899-1-1-01,,device_not_recording
1709192220000,2024-02-29T07:37:00Z,899-1-1-01,,device_not_recording
1709192280000,2024-02-29T07:38:00Z,899-1-1-01,,device_not_recording
1709192340000,2024-02-29T07:39:00Z,899-1-1-01,,device_not_recording
1709192400000,2024-02-29T07:40:00Z,899-1-1-01,,device_not_recording
1709192460000,2024-02-29T07:41:00Z,899-1-1-01,,device_not_recording
1709192520000,2024-02-29T07:42:00Z,899-1-1-01,,device_not_recording
1709192580000,2024-02-29T07:43:00Z,899-1-1-01,,device_not_recording
1709192640000,2024-02-29T07:44:00Z,899-1-1-01,,device_not_recording
1709192700000,2024-02-29T07:45:00Z,899-1-1-01,,device_not_recording
1709192760000,2024-02-29T07:46:00Z,899-1-1-01,,device_not_recording
1709192820000,2024-02-29T07:47:00Z,899-1-1-01,,device_not_recording
1709192880000,2024-02-29T07:48:00Z,899-1-1-01,,device_not_recording
1709192940000,2024-02-29T07:49:00Z,899-1-1-01,,device_not_recording
1709193000000,2024-02-29T07:50:00Z,899-1-1-01,,device_not_recording
1709193060000,2024-02-29T07:51:00Z,899-1-1-01,,device_not_recording
1709193120000,2024-02-29T07:52:00Z,899-1-1-01,,device_not_recording
1709193180000,2024-02-29T07:53:00Z,899-1-1-01,,device_not_recording
1709193240000,2024-02-29T07:54:00Z,899-1-1-01,,device_not_recording
1709193300000,2024-02-29T07:55:00Z,899-1-1-01,,device_not_recording
1709193360000,2024-02-29T07:56:00Z,899-1-1-01,,device_not_recording
1709193420000,2024-02-29T07:57:00Z,899-1-1-01,,device_not_recording
1709193480000,2024-02-29T07:58:00Z,899-1-1-01,,device_not_recording
1709193540000,2024-02-29T07:59:00Z,899-1-1-01,,device_not_recording
1709193600000,2024-02-29T08:00:00Z,899-1-1-01,,device_not_recording
1709193660000,2024-02-29T08:01:00Z,899-1-1-01,,device_not_recording
1709193720000,2024-02-29T08:02:00Z,899-1-1-01,,device_not_recording
1709193780000,2024-02-29T08:03:00Z,899-1-1-01,,device_not_recording
1709193840000,2024-02-29T08:04:00Z,899-1-1-01,,device_not_recording
1709193900000,2024-02-29T08:05:00Z,899-1-1-01,,device_not_recording
1709193960000,2024-02-29T08:06:00Z,899-1-1-01,,device_not_recording
1709194020000,2024-02-29T08:07:00Z,899-1-1-01,,device_not_recording
1709194080000,2024-02-29T08:08:00Z,899-1-1-01,,device_not_recording
1709194140000,2024-02-29T08:09:00Z,899-1-1-01,,device_not_recording
1709194200000,2024-02-29T08:10:00Z,899-1-1-01,,device_not_recording
1709194260000,2024-02-29T08:11:00Z,899-1-1-01,,device_not_recording
1709194320000,2024-02-29T08:12:00Z,899-1-1-01,,device_not_recording
1709194380000,2024-02-29T08:13:00Z,899-1-1-01,,device_not_recording
1709194440000,2024-02-29T08:14:00Z,899-1-1-01,,device_not_recording
1709194500000,2024-02-29T08:15:00Z,899-1-1-01,,device_not_recording
1709194560000,2024-02-29T08:16:00Z,899-1-1-01,,device_not_recording
1709194620000,2024-02-29T08:17:00Z,899-1-1-01,,device_not_recording
1709194680000,2024-02-29T08:18:00Z,899-1-1-01,,device_not_recording
1709194740000,2024-02-29T08:19:00Z,899-1-1-01,,device_not_recording
1709194800000,2024-02-29T08:20:00Z,899-1-1-01,,device_not_recording
1709194860000,2024-02-29T08:21:00Z,899-1-1-01,,device_not_recording
1709194920000,2024-02-29T08:22:00Z,899-1-1-01,,device_not_recording
1709194980000,2024-02-29T08:23:00Z,899-1-1-01,,device_not_recording
1709195040000,2024-02-29T08:24:00Z,899-1-1-01,,device_not_recording
1709195100000,2024-02-29T08:25:00Z,899-1-1-01,,device_not_recording
1709195160000,2024-02-29T08:26:00Z,899-1-1-01,,device_not_recording
1709195220000,2024-02-29T08:27:00Z,899-1-1-01,,device_not_recording
1709195280000,2024-02-29T08:28:00Z,899-1-1-01,,device_not_recording
1709195340000,2024-02-29T08:29:00Z,899-1-1-01,,device_not_recording
1709195400000,2024-02-29T08:30:00Z,899-1-1-01,,device_not_recording
1709195460000,2024-02-29T08:31:00Z,899-1-1-01,,device_not_recording
1709195520000,2024-02-29T08:32:00Z,899-1-1-01,,device_not_recording
1709195580000,2024-02-29T08:33:00Z,899-1-1-01,,device_not_recording
1709195640000,2024-02-29T08:34:00Z,899-1-1-01,,device_not_recording
1709195700000,2024-02-29T08:35:00Z,899-1-1-01,,device_not_recording
1709195760000,2024-02-29T08:36:00Z,899-1-1-01,,device_not_recording
1709195820000,2024-02-29T08:37:00Z,899-1-1-01,,device_not_recording
1709195880000,2024-02-29T08:38:00Z,899-1-1-01,,device_not_recording
1709195940000,2024-02-29T08:39:00Z,899-1-1-01,,device_not_recording
1709196000000,2024-02-29T08:40:00Z,899-1-1-01,,device_not_recording
1709196060000,2024-02-29T08:41:00Z,899-1-1-01,,device_not_recording
1709196120000,2024-02-29T08:42:00Z,899-1-1-01,,device_not_recording
1709196180000,2024-02-29T08:43:00Z,899-1-1-01,,device_not_recording
1709196240000,2024-02-29T08:44:00Z,899-1-1-01,,device_not_recording
1709196300000,2024-02-29T08:45:00Z,899-1-1-01,,device_not_recording
1709196360000,2024-02-29T08:46:00Z,899-1-1-01,,device_not_recording
1709196420000,2024-02-29T08:47:00Z,899-1-1-01,,device_not_recording
1709196480000,2024-02-29T08:48:00Z,899-1-1-01,,device_not_recording
1709196540000,2024-02-29T08:49:00Z,899-1-1-01,,device_not_recording
1709196600000,2024-02-29T08:50:00Z,899-1-1-01,,device_not_recording
1709196660000,2024-02-29T08:51:00Z,899-1-1-01,,device_not_recording
1709196720000,2024-02-29T08:52:00Z,899-1-1-01,,device_not_recording
1709196780000,2024-02-29T08:53:00Z,899-1-1-01,,device_not_recording
1709196840000,2024-02-29T08:54:00Z,899-1-1-01,,device_not_recording
1709196900000,2024-02-29T08:55:00Z,899-1-1-01,,device_not_recording
1709196960000,2024-02-29T08:56:00Z,899-1-1-01,,device_not_recording
1709197020000,2024-02-29T08:57:00Z,899-1-1-01,,device_not_recording
1709197080000,2024-02-29T08:58:00Z,899-1-1-01,,device_not_recording
1709197140000,2024-02-29T08:59:00Z,899-1-1-01,,device_not_recording
1709197200000,2024-02-29T09:00:00Z,899-1-1-01,,device_not_recording
1709197260000,2024-02-29T09:01:00Z,899-1-1-01,,device_not_recording
1709197320000,2024-02-29T09:02:00Z,899-1-1-01,,device_not_recording
1709197380000,2024-02-29T09:03:00Z,899-1-1-01,,device_not_recording
1709197440000,2024-02-29T09:04:00Z,899-1-1-01,,device_not_recording
1709197500000,2024-02-29T09:05:00Z,899-1-1-01,,device_not_recording
1709197560000,2024-02-29T09:06:00Z,899-1-1-01,,device_not_recording
1709197620000,2024-02-29T09:07:00Z,899-1-1-01,,device_not_recording
1709197680000,2024-02-29T09:08:00Z,899-1-1-01,,device_not_recording
1709197740000,2024-02-29T09:09:00Z,899-1-1-01,,device_not_recording
1709197800000,2024-02-29T09:10:00Z,899-1-1-01,,device_not_recording
1709197860000,2024-02-29T09:11:00Z,899-1-1-01,,device_not_recording
1709197920000,2024-02-29T09:12:00Z,899-1-1-01,,device_not_recording
1709197980000,2024-02-29T09:13:00Z,899-1-1-01,,device_not_recording
1709198040000,2024-02-29T09:14:00Z,899-1-1-01,,device_not_recording
1709198100000,2024-02-29T09:15:00Z,899-1-1-01,,device_not_recording
1709198160000,2024-02-29T09:16:00Z,899-1-1-01,,device_not_recording
1709198220000,2024-02-29T09:17:00Z,899-1-1-01,,device_not_recording
1709198280000,2024-02-29T09:18:00Z,899-1-1-01,,device_not_recording
1709198340000,2024-02-29T09:19:00Z,899-1-1-01,,device_not_recording
1709198400000,2024-02-29T09:20:00Z,899-1-1-01,,device_not_recording
1709198460000,2024-02-29T09:21:00Z,899-1-1-01,,device_not_recording
1709198520000,2024-02-29T09:22:00Z,899-1-1-01,,device_not_recording
1709198580000,2024-02-29T09:23:00Z,899-1-1-01,,device_not_recording
1709198640000,2024-02-29T09:24:00Z,899-1-1-01,,device_not_recording
1709198700000,2024-02-29T09:25:00Z,899-1-1-01,,device_not_recording
1709198760000,2024-02-29T09:26:00Z,899-1-1-01,,device_not_recording
1709198820000,2024-02-29T09:27:00Z,899-1-1-01,,device_not_recording
1709198880000,2024-02-29T09:28:00Z,899-1-1-01,,device_not_recording
1709198940000,2024-02-29T09:29:00Z,899-1-1-01,,device_not_recording
1709199000000,2024-02-29T09:30:00Z,899-1-1-01,,device_not_recording
1709199060000,2024-02-29T09:31:00Z,899-1-1-01,,device_not_recording
1709199120000,2024-02-29T09:32:00Z,899-1-1-01,,device_not_recording
1709199180000,2024-02-29T09:33:00Z,899-1-1-01,,device_not_recording
1709199240000,2024-02-29T09:34:00Z,899-1-1-01,,device_not_recording
1709199300000,2024-02-29T09:35:00Z,899-1-1-01,,device_not_recording
1709199360000,2024-02-29T09:36:00Z,899-1-1-01,,device_not_recording
1709199420000,2024-02-29T09:37:00Z,899-1-1-01,,device_not_recording
1709199480000,2024-02-29T09:38:00Z,899-1-1-01,,device_not_recording
1709199540000,2024-02-29T09:39:00Z,899-1-1-01,,device_not_recording
1709199600000,2024-02-29T09:40:00Z,899-1-1-01,,device_not_recording
1709199660000,2024-02-29T09:41:00Z,899-1-1-01,,device_not_recording
1709199720000,2024-02-29T09:42:00Z,899-1-1-01,,device_not_recording
1709199780000,2024-02-29T09:43:00Z,899-1-1-01,,device_not_recording
1709199840000,2024-02-29T09:44:00Z,899-1-1-01,,device_not_recording
1709199900000,2024-02-29T09:45:00Z,899-1-1-01,,device_not_recording
1709199960000,2024-02-29T09:46:00Z,899-1-1-01,,device_not_recording
1709200020000,2024-02-29T09:47:00Z,899-1-1-01,,device_not_recording
1709200080000,2024-02-29T09:48:00Z,899-1-1-01,,device_not_recording
1709200140000,2024-02-29T09:49:00Z,899-1-1-01,,device_not_recording
1709200200000,2024-02-29T09:50:00Z,899-1-1-01,,device_not_recording
1709200260000,2024-02-29T09:51:00Z,899-1-1-01,,device_not_recording
1709200320000,2024-02-29T09:52:00Z,899-1-1-01,,device_not_recording
1709200380000,2024-02-29T09:53:00Z,899-1-1-01,,device_not_recording
1709200440000,2024-02-29T09:54:00Z,899-1-1-01,,device_not_recording
1709200500000,2024-02-29T09:55:00Z,899-1-1-01,,device_not_recording
1709200560000,2024-02-29T09:56:00Z,899-1-1-01,,device_not_recording
1709200620000,2024-02-29T09:57:00Z,899-1-1-01,,device_not_recording
1709200680000,2024-02-29T09:58:00Z,899-1-1-01,,device_not_recording
1709200740000,2024-02-29T09:59:00Z,899-1-1-01,,device_not_recording
1709200800000,2024-02-29T10:00:00Z,899-1-1-01,,device_not_recording
1709200860000,2024-02-29T10:01:00Z,899-1-1-01,,device_not_recording
1709200920000,2024-02-29T10:02:00Z,899-1-1-01,,device_not_recording
1709200980000,2024-02-29T10:03:00Z,899-1-1-01,,device_not_recording
1709201040000,2024-02-29T10:04:00Z,899-1-1-01,,device_not_recording
1709201100000,2024-02-29T10:05:00Z,899-1-1-01,,device_not_recording
1709201160000,2024-02-29T10:06:00Z,899-1-1-01,,device_not_recording
1709201220000,2024-02-29T10:07:00Z,899-1-1-01,,device_not_recording
1709201280000,2024-02-29T10:08:00Z,899-1-1-01,,device_not_recording
1709201340000,2024-02-29T10:09:00Z,899-1-1-01,,device_not_recording
1709201400000,2024-02-29T10:10:00Z,899-1-1-01,,device_not_recording
1709201460000,2024-02-29T10:11:00Z,899-1-1-01,,device_not_recording
1709201520000,2024-02-29T10:12:00Z,899-1-1-01,,device_not_recording
1709201580000,2024-02-29T10:13:00Z,899-1-1-01,,device_not_recording
1709201640000,2024-02-29T10:14:00Z,899-1-1-01,,device_not_recording
1709201700000,2024-02-29T10:15:00Z,899-1-1-01,,device_not_recording
1709201760000,2024-02-29T10:16:00Z,899-1-1-01,,device_not_recording
1709201820000,2024-02-29T10:17:00Z,899-1-1-01,,device_not_recording
1709201880000,2024-02-29T10:18:00Z,899-1-1-01,,device_not_recording
1709201940000,2024-02-29T10:19:00Z,899-1-1-01,,device_not_recording
1709202000000,2024-02-29T10:20:00Z,899-1-1-01,,device_not_recording
1709202060000,2024-02-29T10:21:00Z,899-1-1-01,,device_not_recording
1709202120000,2024-02-29T10:22:00Z,899-1-1-01,,device_not_recording
1709202180000,2024-02-29T10:23:00Z,899-1-1-01,,device_not_recording
1709202240000,2024-02-29T10:24:00Z,899-1-1-01,,device_not_recording
1709202300000,2024-02-29T10:25:00Z,899-1-1-01,,device_not_recording
1709202360000,2024-02-29T10:26:00Z,899-1-1-01,,device_not_recording
1709202420000,2024-02-29T10:27:00Z,899-1-1-01,,device_not_recording
1709202480000,2024-02-29T10:28:00Z,899-1-1-01,,device_not_recording
1709202540000,2024-02-29T10:29:00Z,899-1-1-01,,device_not_recording
1709202600000,2024-02-29T10:30:00Z,899-1-1-01,,device_not_recording
1709202660000,2024-02-29T10:31:00Z,899-1-1-01,,device_not_recording
1709202720000,2024-02-29T10:32:00Z,899-1-1-01,,device_not_recording
1709202780000,2024-02-29T10:33:00Z,899-1-1-01,,device_not_recording
1709202840000,2024-02-29T10:34:00Z,899-1-1-01,,device_not_recording
1709202900000,2024-02-29T10:35:00Z,899-1-1-01,,device_not_recording
1709202960000,2024-02-29T10:36:00Z,899-1-1-01,,device_not_recording
1709203020000,2024-02-29T10:37:00Z,899-1-1-01,,device_not_recording
1709203080000,2024-02-29T10:38:00Z,899-1-1-01,,device_not_recording
1709203140000,2024-02-29T10:39:00Z,899-1-1-01,,device_not_recording
1709203200000,2024-02-29T10:40:00Z,899-1-1-01,,device_not_recording
1709203260000,2024-02-29T10:41:00Z,899-1-1-01,,device_not_recording
1709203320000,2024-02-29T10:42:00Z,899-1-1-01,,device_not_recording
1709203380000,2024-02-29T10:43:00Z,899-1-1-01,,device_not_recording
1709203440000,2024-02-29T10:44:00Z,899-1-1-01,,device_not_recording
1709203500000,2024-02-29T10:45:00Z,899-1-1-01,,device_not_recording
1709203560000,2024-02-29T10:46:00Z,899-1-1-01,,device_not_recording
1709203620000,2024-02-29T10:47:00Z,899-1-1-01,,device_not_recording
1709203680000,2024-02-29T10:48:00Z,899-1-1-01,,device_not_recording
1709203740000,2024-02-29T10:49:00Z,899-1-1-01,,device_not_recording
1709203800000,2024-02-29T10:50:00Z,899-1-1-01,,device_not_recording
1709203860000,2024-02-29T10:51:00Z,899-1-1-01,,device_not_recording
1709203920000,2024-02-29T10:52:00Z,899-1-1-01,,device_not_recording
1709203980000,2024-02-29T10:53:00Z,899-1-1-01,,device_not_recording
1709204040000,2024-02-29T10:54:00Z,899-1-1-01,,device_not_recording
1709204100000,2024-02-29T10:55:00Z,899-1-1-01,,device_not_recording
1709204160000,2024-02-29T10:56:00Z,899-1-1-01,,device_not_recording
1709204220000,2024-02-29T10:57:00Z,899-1-1-01,,device_not_recording
1709204280000,2024-02-29T10:58:00Z,899-1-1-01,,device_not_recording
1709204340000,2024-02-29T10:59:00Z,899-1-1-01,,device_not_recording
1709204400000,2024-02-29T11:00:00Z,899-1-1-01,,device_not_recording
1709204460000,2024-02-29T11:01:00Z,899-1-1-01,,device_not_recording
1709204520000,2024-02-29T11:02:00Z,899-1-1-01,,device_not_recording
1709204580000,2024-02-29T11:03:00Z,899-1-1-01,,device_not_recording
1709204640000,2024-02-29T11:04:00Z,899-1-1-01,,device_not_recording
1709204700000,2024-02-29T11:05:00Z,899-1-1-01,,device_not_recording
1709204760000,2024-02-29T11:06:00Z,899-1-1-01,,device_not_recording
1709204820000,2024-02-29T11:07:00Z,899-1-1-01,,device_not_recording
1709204880000,2024-02-29T11:08:00Z,899-1-1-01,,device_not_recording
1709204940000,2024-02-29T11:09:00Z,899-1-1-01,,device_not_recording
1709205000000,2024-02-29T11:10:00Z,899-1-1-01,,device_not_recording
1709205060000,2024-02-29T11:11:00Z,899-1-1-01,,device_not_recording
1709205120000,2024-02-29T11:12:00Z,899-1-1-01,,device_not_recording
1709205180000,2024-02-29T11:13:00Z,899-1-1-01,,device_not_recording
1709205240000,2024-02-29T11:14:00Z,899-1-1-01,,device_not_recording
1709205300000,2024-02-29T11:15:00Z,899-1-1-01,,device_not_recording
1709205360000,2024-02-29T11:16:00Z,899-1-1-01,,device_not_recording
1709205420000,2024-02-29T11:17:00Z,899-1-1-01,,device_not_recording
1709205480000,2024-02-29T11:18:00Z,899-1-1-01,,device_not_recording
1709205540000,2024-02-29T11:19:00Z,899-1-1-01,,device_not_recording
1709205600000,2024-02-29T11:20:00Z,899-1-1-01,,device_not_recording
1709205660000,2024-02-29T11:21:00Z,899-1-1-01,,device_not_recording
1709205720000,2024-02-29T11:22:00Z,899-1-1-01,,device_not_recording
1709205780000,2024-02-29T11:23:00Z,899-1-1-01,,device_not_recording
1709205840000,2024-02-29T11:24:00Z,899-1-1-01,,device_not_recording
1709205900000,2024-02-29T11:25:00Z,899-1-1-01,,device_not_recording
1709205960000,2024-02-29T11:26:00Z,899-1-1-01,,device_not_recording
1709206020000,2024-02-29T11:27:00Z,899-1-1-01,,device_not_recording
1709206080000,2024-02-29T11:28:00Z,899-1-1-01,,device_not_recording
1709206140000,2024-02-29T11:29:00Z,899-1-1-01,,device_not_recording
1709206200000,2024-02-29T11:30:00Z,899-1-1-01,,device_not_recording
1709206260000,2024-02-29T11:31:00Z,899-1-1-01,,device_not_recording
1709206320000,2024-02-29T11:32:00Z,899-1-1-01,,device_not_recording
1709206380000,2024-02-29T11:33:00Z,899-1-1-01,,device_not_recording
1709206440000,2024-02-29T11:34:00Z,899-1-1-01,,device_not_recording
1709206500000,2024-02-29T11:35:00Z,899-1-1-01,,device_not_recording
1709206560000,2024-02-29T11:36:00Z,899-1-1-01,,device_not_recording
1709206620000,2024-02-29T11:37:00Z,899-1-1-01,,device_not_recording
1709206680000,2024-02-29T11:38:00Z,899-1-1-01,,device_not_recording
1709206740000,2024-02-29T11:39:00Z,899-1-1-01,,device_not_recording
1709206800000,2024-02-29T11:40:00Z,899-1-1-01,,device_not_recording
1709206860000,2024-02-29T11:41:00Z,899-1-1-01,,device_not_recording
1709206920000,2024-02-29T11:42:00Z,899-1-1-01,,device_not_recording
1709206980000,2024-02-29T11:43:00Z,899-1-1-01,,device_not_recording
1709207040000,2024-02-29T11:44:00Z,899-1-1-01,,device_not_recording
1709207100000,2024-02-29T11:45:00Z,899-1-1-01,,device_not_recording
1709207160000,2024-02-29T11:46:00Z,899-1-1-01,,device_not_recording
1709207220000,2024-02-29T11:47:00Z,899-1-1-01,,device_not_recording
1709207280000,2024-02-29T11:48:00Z,899-1-1-01,,device_not_recording
1709207340000,2024-02-29T11:49:00Z,899-1-1-01,,device_not_recording
1709207400000,2024-02-29T11:50:00Z,899-1-1-01,,device_not_recording
1709207460000,2024-02-29T11:51:00Z,899-1-1-01,,device_not_recording
1709207520000,2024-02-29T11:52:00Z,899-1-1-01,,device_not_recording
1709207580000,2024-02-29T11:53:00Z,899-1-1-01,,device_not_recording
1709207640000,2024-02-29T11:54:00Z,899-1-1-01,,device_not_recording
1709207700000,2024-02-29T11:55:00Z,899-1-1-01,,device_not_recording
1709207760000,2024-02-29T11:56:00Z,899-1-1-01,,device_not_recording
1709207820000,2024-02-29T11:57:00Z,899-1-1-01,,device_not_recording
1709207880000,2024-02-29T11:58:00Z,899-1-1-01,,device_not_recording
1709207940000,2024-02-29T11:59:00Z,899-1-1-01,,device_not_recording
1709208000000,2024-02-29T12:00:00Z,899-1-1-01,,device_not_recording
1709208060000,2024-02-29T12:01:00Z,899-1-1-01,,device_not_recording
1709208120000,2024-02-29T12:02:00Z,899-1-1-01,,device_not_recording
1709208180000,2024-02-29T12:03:00Z,899-1-1-01,,device_not_recording
1709208240000,2024-02-29T12:04:00Z,899-1-1-01,,device_not_recording
1709208300000,2024-02-29T12:05:00Z,899-1-1-01,,device_not_recording
1709208360000,2024-02-29T12:06:00Z,899-1-1-01,,device_not_recording
1709208420000,2024-02-29T12:07:00Z,899-1-1-01,,device_not_recording
1709208480000,2024-02-29T12:08:00Z,899-1-1-01,,device_not_recording
1709208540000,2024-02-29T12:09:00Z,899-1-1-01,,device_not_recording
1709208600000,2024-02-29T12:10:00Z,899-1-1-01,,device_not_recording
1709208660000,2024-02-29T12:11:00Z,899-1-1-01,,device_not_recording
1709208720000,2024-02-29T12:12:00Z,899-1-1-01,,device_not_recording
1709208780000,2024-02-29T12:13:00Z,899-1-1-01,,device_not_recording
1709208840000,2024-02-29T12:14:00Z,899-1-1-01,,device_not_recording
1709208900000,2024-02-29T12:15:00Z,899-1-1-01,,device_not_recording
1709208960000,2024-02-29T12:16:00Z,899-1-1-01,,device_not_recording
1709209020000,2024-02-29T12:17:00Z,899-1-1-01,,device_not_recording
1709209080000,2024-02-29T12:18:00Z,899-1-1-01,,device_not_recording
1709209140000,2024-02-29T12:19:00Z,899-1-1-01,,device_not_recording
1709209200000,2024-02-29T12:20:00Z,899-1-1-01,,device_not_recording
1709209260000,2024-02-29T12:21:00Z,899-1-1-01,,device_not_recording
1709209320000,2024-02-29T12:22:00Z,899-1-1-01,,device_not_recording
1709209380000,2024-02-29T12:23:00Z,899-1-1-01,,device_not_recording
1709209440000,2024-02-29T12:24:00Z,899-1-1-01,,device_not_recording
1709209500000,2024-02-29T12:25:00Z,899-1-1-01,,device_not_recording
1709209560000,2024-02-29T12:26:00Z,899-1-1-01,,device_not_recording
1709209620000,2024-02-29T12:27:00Z,899-1-1-01,,device_not_recording
1709209680000,2024-02-29T12:28:00Z,899-1-1-01,,device_not_recording
1709209740000,2024-02-29T12:29:00Z,899-1-1-01,,device_not_recording
1709209800000,2024-02-29T12:30:00Z,899-1-1-01,,device_not_recording
1709209860000,2024-02-29T12:31:00Z,899-1-1-01,,device_not_recording
1709209920000,2024-02-29T12:32:00Z,899-1-1-01,,device_not_recording
